scheme,step,hour,load,slice,slice_name,offered_mbps,delivered_mbps,radio_mbps,compute_cap_mbps,eta,d_e2e_ms,d_transport_ms,d_proc_ms,violated,placement
S2,20,2,0.2,4,CPU-OFF,1.6,1.6,39.91192146860295,3.5840000000000005,0.7309875726850357,106.94290427003568,64.0,40.17857142857142,0,central/central/central
S2,20,2,0.2,5,MQTT,0.4,0.4,30.01482925062884,0.8960000000000001,0.5497221474474147,66.81959687098629,64.0,1.3392857142857142,0,central/central/central
S2,21,2,0.2,1,BE-DL,4.0,4.0,78.74559972689191,8.96,1.4422271012251267,67.93998888659532,64.0,2.0,0,central/central/central
S2,21,2,0.2,2,YOLO,3.0,3.0,9.828,6.72,0.18,35.569221821872674,26.0,8.035714285714285,0,edge/edge/edge
S2,21,2,0.2,3,VIDEO,6.4,6.4,9.828,14.336000000000002,0.18,48.413619717776776,44.0,3.571428571428571,0,regional/regional/regional
S2,21,2,0.2,4,CPU-OFF,1.6,1.6,62.351090317515656,3.5840000000000005,1.1419613611266604,106.91335205475293,64.0,40.17857142857142,0,central/central/central
S2,21,2,0.2,5,MQTT,0.4,0.4,88.05227098569823,0.8960000000000001,1.612678955782019,66.61778341274783,64.0,1.3392857142857142,0,central/central/central
S2,22,2,0.2,1,BE-DL,4.0,4.0,32.10286268195476,8.96,0.5879645179845194,66.42164177168355,64.0,2.0,0,central/central/central
S2,22,2,0.2,2,YOLO,3.0,3.0,26.295677585536,6.72,0.4816058165849084,35.66605814419811,26.0,8.035714285714285,0,edge/edge/edge
S2,22,2,0.2,3,VIDEO,6.4,6.4,55.14409078933127,14.336000000000002,1.009965032771635,48.29892086693034,44.0,3.571428571428571,0,regional/regional/regional
S2,22,2,0.2,4,CPU-OFF,1.6,1.6,92.9591076667775,3.5840000000000005,1.7025477594647893,105.35154406012275,64.0,40.17857142857142,0,central/central/central
S2,22,2,0.2,5,MQTT,0.4,0.4,84.66252022738645,0.8960000000000001,1.5505956085601913,67.3257640610524,64.0,1.3392857142857142,0,central/central/central
S2,23,2,0.2,1,BE-DL,4.0,4.0,28.065513235787176,8.96,0.5140203889338311,66.25863591545833,64.0,2.0,0,central/central/central
S2,23,2,0.2,2,YOLO,3.0,3.0,60.90172475800513,6.72,1.1154162043590683,37.02231208262428,26.0,8.035714285714285,0,edge/edge/edge
S2,23,2,0.2,3,VIDEO,6.4,6.4,84.85791950729485,14.336000000000002,1.554174349950455,48.158811364391426,44.0,3.571428571428571,0,regional/regional/regional
S2,23,2,0.2,4,CPU-OFF,1.6,1.6,36.41076077322754,3.5840000000000005,0.6668637504254128,107.01858648233274,64.0,40.17857142857142,0,central/central/central
S2,23,2,0.2,5,MQTT,0.4,0.4,132.80084564400985,0.8960000000000001,2.432249920219961,66.3765009767544,64.0,1.3392857142857142,0,central/central/central
S2,24,3,0.2,1,BE-DL,4.0,4.0,50.96674308552306,8.96,0.9334568330681879,69.42869047098023,64.0,2.0,0,central/central/central
S2,24,3,0.2,2,YOLO,3.0,3.0,64.00970992206291,6.72,1.1723390095615918,34.99989727073479,26.0,8.035714285714285,0,edge/edge/edge
S2,24,3,0.2,3,VIDEO,6.4,6.4,42.20694873881638,14.336000000000002,0.7730210391724611,49.77050817678894,44.0,3.571428571428571,0,regional/regional/regional
S2,24,3,0.2,4,CPU-OFF,1.6,1.6,99.92719513593792,3.5840000000000005,1.830168409083112,106.76598421330104,64.0,40.17857142857142,0,central/central/central
S2,24,3,0.2,5,MQTT,0.4,0.4,69.08506645977965,0.8960000000000001,1.2652942575051218,65.61798839580034,64.0,1.3392857142857142,0,central/central/central
S2,25,3,0.2,1,BE-DL,4.0,4.0,68.50444687691738,8.96,1.254660199210941,66.56514164931333,64.0,2.0,0,central/central/central
S2,25,3,0.2,2,YOLO,3.0,3.0,42.52390831290506,6.72,0.7788261595770156,35.958864738135944,26.0,8.035714285714285,0,edge/edge/edge
S2,25,3,0.2,3,VIDEO,6.4,6.4,86.15566354869169,14.336000000000002,1.577942555836844,49.188021161200055,44.0,3.571428571428571,0,regional/regional/regional
S2,25,3,0.2,4,CPU-OFF,1.6,1.6,85.16133222326624,3.5840000000000005,1.5597313594004807,106.19835084393108,64.0,40.17857142857142,0,central/central/central
S2,25,3,0.2,5,MQTT,0.4,0.4,78.90056261102333,0.8960000000000001,1.4450652492861416,67.58599728069746,64.0,1.3392857142857142,0,central/central/central
S2,26,3,0.2,1,BE-DL,4.0,4.0,27.572563342646568,8.96,0.5049920026125745,67.01077077153299,64.0,2.0,0,central/central/central
S2,26,3,0.2,2,YOLO,3.0,3.0,68.51535316817541,6.72,1.2548599481350806,35.28249002984458,26.0,8.035714285714285,0,edge/edge/edge
S2,26,3,0.2,3,VIDEO,6.4,6.4,79.63770975852006,14.336000000000002,1.4585661127934075,50.281765641703885,44.0,3.571428571428571,0,regional/regional/regional
S2,26,3,0.2,4,CPU-OFF,1.6,1.6,139.5488336023347,3.5840000000000005,2.555839443266203,106.46091483760226,64.0,40.17857142857142,0,central/central/central
S2,26,3,0.2,5,MQTT,0.4,0.4,106.70132951575249,0.8960000000000001,1.954236804317811,66.06176509450555,64.0,1.3392857142857142,0,central/central/central
S2,27,3,0.2,1,BE-DL,4.0,4.0,40.148507763846744,8.96,0.7353206550155081,68.69584512950358,64.0,2.0,0,central/central/central
S2,27,3,0.2,2,YOLO,3.0,3.0,112.3985440267614,6.72,2.0585813924315275,34.31001945294194,26.0,8.035714285714285,0,edge/edge/edge
S2,27,3,0.2,3,VIDEO,6.4,6.4,120.70210640601167,14.336000000000002,2.210661289487393,48.31391559231877,44.0,3.571428571428571,0,regional/regional/regional
S2,27,3,0.2,4,CPU-OFF,1.6,1.6,93.35721725187837,3.5840000000000005,1.709839143807296,107.3124190235356,64.0,40.17857142857142,0,central/central/central
S2,27,3,0.2,5,MQTT,0.4,0.4,121.84060439608486,0.8960000000000001,2.231512901027195,68.4172979238367,64.0,1.3392857142857142,0,central/central/central
S2,28,3,0.2,1,BE-DL,4.0,4.0,56.65953962700905,8.96,1.0377205059891768,67.45699670048145,64.0,2.0,0,central/central/central
S2,28,3,0.2,2,YOLO,3.0,3.0,63.659114225792585,6.72,1.1659178429632342,34.10902124028271,26.0,8.035714285714285,0,edge/edge/edge
S2,28,3,0.2,3,VIDEO,6.4,6.4,78.23527102705184,14.336000000000002,1.4328804217408762,48.5575894000072,44.0,3.571428571428571,0,regional/regional/regional
S2,28,3,0.2,4,CPU-OFF,1.6,1.6,105.5279617320926,3.5840000000000005,1.932746551869828,105.12595458363211,64.0,40.17857142857142,0,central/central/central
S2,28,3,0.2,5,MQTT,0.4,0.4,62.363958313445714,0.8960000000000001,1.1421970387077969,68.55624243261796,64.0,1.3392857142857142,0,central/central/central
S2,29,3,0.2,1,BE-DL,4.0,4.0,59.05278415743012,8.96,1.081552823396156,67.49647589889469,64.0,2.0,0,central/central/central
S2,29,3,0.2,2,YOLO,3.0,3.0,89.42411687697735,6.72,1.6378043384061785,35.76099085337913,26.0,8.035714285714285,0,edge/edge/edge
S2,29,3,0.2,3,VIDEO,6.4,6.4,107.39851667085978,14.336000000000002,1.9670057998325967,49.802188982419764,44.0,3.571428571428571,0,regional/regional/regional
S2,29,3,0.2,4,CPU-OFF,1.6,1.6,118.84592649056586,3.5840000000000005,2.176665320340034,106.04213890304067,64.0,40.17857142857142,0,central/central/central
S2,29,3,0.2,5,MQTT,0.4,0.4,49.71217308153588,0.8960000000000001,0.9104793604676901,66.81276018999091,64.0,1.3392857142857142,0,central/central/central
S2,30,3,0.2,1,BE-DL,4.0,4.0,85.06150714665851,8.96,1.557903061294112,67.93545437535175,64.0,2.0,0,central/central/central
S2,30,3,0.2,2,YOLO,3.0,3.0,78.88201378079658,6.72,1.4447255271208166,37.14025679922884,26.0,8.035714285714285,0,edge/edge/edge
S2,30,3,0.2,3,VIDEO,6.4,6.4,97.02836645275316,14.336000000000002,1.7770763086584827,47.62488209457134,44.0,3.571428571428571,0,regional/regional/regional
S2,30,3,0.2,4,CPU-OFF,1.6,1.6,89.67949885176745,3.5840000000000005,1.6424816639517847,104.8894123384519,64.0,40.17857142857142,0,central/central/central
S2,30,3,0.2,5,MQTT,0.4,0.4,38.3315174785589,0.8960000000000001,0.7020424446622509,68.36597364191637,64.0,1.3392857142857142,0,central/central/central
S2,31,3,0.2,1,BE-DL,4.0,4.0,146.3816661425065,8.96,2.6809828963829028,67.29081501038465,64.0,2.0,0,central/central/central
S2,31,3,0.2,2,YOLO,3.0,3.0,106.73874706559546,6.72,1.9549221074284884,35.06914428082754,26.0,8.035714285714285,0,edge/edge/edge
S2,31,3,0.2,3,VIDEO,6.4,6.4,96.35515786945666,14.336000000000002,1.7647464811255797,49.94733285936599,44.0,3.571428571428571,0,regional/regional/regional
S2,31,3,0.2,4,CPU-OFF,1.6,1.6,83.78179114626197,3.5840000000000005,1.534465039308827,105.45864412310142,64.0,40.17857142857142,0,central/central/central
S2,31,3,0.2,5,MQTT,0.4,0.4,57.73295182866678,0.8960000000000001,1.0573800701221021,66.86260719020886,64.0,1.3392857142857142,0,central/central/central
S2,32,4,0.2,1,BE-DL,4.0,4.0,114.644357093162,8.96,2.099713499874762,67.69720332952497,64.0,2.0,0,central/central/central
S2,32,4,0.2,2,YOLO,3.0,3.0,121.95269372206272,6.72,2.2335658190853978,34.51930597821606,26.0,8.035714285714285,0,edge/edge/edge
S2,32,4,0.2,3,VIDEO,6.4,6.4,40.653197321931046,14.336000000000002,0.7445640535152206,47.65866117995144,44.0,3.571428571428571,0,regional/regional/regional
S2,32,4,0.2,4,CPU-OFF,1.6,1.6,94.74251663575735,3.5840000000000005,1.7352109273948233,105.90986989802472,64.0,40.17857142857142,0,central/central/central
S2,32,4,0.2,5,MQTT,0.4,0.4,70.33434939165262,0.8960000000000001,1.288174897283015,65.60652818448436,64.0,1.3392857142857142,0,central/central/central
S2,33,4,0.2,1,BE-DL,4.0,4.0,147.39033157302413,8.96,2.6994566222165592,69.47197584279525,64.0,2.0,0,central/central/central
S2,33,4,0.2,2,YOLO,3.0,3.0,117.80988751998586,6.72,2.1576902476187887,34.603514237036265,26.0,8.035714285714285,0,edge/edge/edge
S2,33,4,0.2,3,VIDEO,6.4,6.4,40.319448319355914,14.336000000000002,0.7384514344204379,47.95689098791953,44.0,3.571428571428571,0,regional/regional/regional
S2,33,4,0.2,4,CPU-OFF,1.6,1.6,39.77311940559041,3.5840000000000005,0.7284454103587986,107.38430463924075,64.0,40.17857142857142,0,central/central/central
S2,33,4,0.2,5,MQTT,0.4,0.4,36.05363577742954,0.8960000000000001,0.6603229995866216,67.51652980762064,64.0,1.3392857142857142,0,central/central/central
S2,34,4,0.2,1,BE-DL,4.0,4.0,132.0839605759585,8.96,2.4191201570688374,69.41635222374974,64.0,2.0,0,central/central/central
S2,34,4,0.2,2,YOLO,3.0,3.0,98.76904207336602,6.72,1.8089568145305133,35.990309241936835,26.0,8.035714285714285,0,edge/edge/edge
S2,34,4,0.2,3,VIDEO,6.4,6.4,30.564414949440767,14.336000000000002,0.5597878195868272,51.02536953927618,44.0,3.571428571428571,0,regional/regional/regional
S2,34,4,0.2,4,CPU-OFF,1.6,1.6,43.73622516155944,3.5840000000000005,0.8010297648637259,105.94885166343707,64.0,40.17857142857142,0,central/central/central
S2,34,4,0.2,5,MQTT,0.4,0.4,26.72624056154088,0.8960000000000001,0.4894915853762066,66.8783767080562,64.0,1.3392857142857142,0,central/central/central
S2,35,4,0.2,1,BE-DL,4.0,4.0,125.38515691410129,8.96,2.2964314453132104,66.70185624839132,64.0,2.0,0,central/central/central
S2,35,4,0.2,2,YOLO,3.0,3.0,61.95933481302921,6.72,1.1347863518869818,35.83800178669917,26.0,8.035714285714285,0,edge/edge/edge
S2,35,4,0.2,3,VIDEO,6.4,6.4,68.65401823662445,14.336000000000002,1.2573996014033781,47.62903667963126,44.0,3.571428571428571,0,regional/regional/regional
S2,35,4,0.2,4,CPU-OFF,1.6,1.6,39.91192146860295,3.5840000000000005,0.7309875726850357,107.24338090904254,64.0,40.17857142857142,0,central/central/central
S2,35,4,0.2,5,MQTT,0.4,0.4,67.77542088851669,0.8960000000000001,1.241308074881258,67.237846315973,64.0,1.3392857142857142,0,central/central/central
S2,36,4,0.2,1,BE-DL,4.0,4.0,42.3707287870586,8.96,0.7760206737556521,68.5805689885054,64.0,2.0,0,central/central/central
S2,36,4,0.2,2,YOLO,3.0,3.0,29.23109961430673,6.72,0.5353681248041525,35.545346374045266,26.0,8.035714285714285,0,edge/edge/edge
S2,36,4,0.2,3,VIDEO,6.4,6.4,25.45130279977991,14.336000000000002,0.46614107691904594,49.64139605855037,44.0,3.571428571428571,0,regional/regional/regional
S2,36,4,0.2,4,CPU-OFF,1.6,1.6,81.6502373205562,3.5840000000000005,1.4954255919515786,104.21438308611977,64.0,40.17857142857142,0,central/central/central
S2,36,4,0.2,5,MQTT,0.4,0.4,68.65092314139183,0.8960000000000001,1.257342914677506,65.71885834483021,64.0,1.3392857142857142,0,central/central/central
S2,37,4,0.2,1,BE-DL,4.0,4.0,94.92781975846826,8.96,1.7386047574811037,68.64582091324942,64.0,2.0,0,central/central/central
S2,37,4,0.2,2,YOLO,3.0,3.0,77.75603587120858,6.72,1.4241032210844062,34.633268503773174,26.0,8.035714285714285,0,edge/edge/edge
S2,37,4,0.2,3,VIDEO,6.4,6.4,40.588290174888506,14.336000000000002,0.7433752779283609,47.977795147764255,44.0,3.571428571428571,0,regional/regional/regional
S2,37,4,0.2,4,CPU-OFF,1.6,1.6,88.56467712252984,3.5840000000000005,1.6220636835628175,106.61969519515165,64.0,40.17857142857142,0,central/central/central
S2,37,4,0.2,5,MQTT,0.4,0.4,73.48878659331523,0.8960000000000001,1.3459484724050408,68.44739813424009,64.0,1.3392857142857142,0,central/central/central
S2,38,4,0.2,1,BE-DL,4.0,4.0,82.98942085851043,8.96,1.5199527629763814,67.82732237306772,64.0,2.0,0,central/central/central
S2,38,4,0.2,2,YOLO,3.0,3.0,71.55269904303742,6.72,1.3104889934622237,36.74635499112846,26.0,8.035714285714285,0,edge/edge/edge
S2,38,4,0.2,3,VIDEO,6.4,6.4,76.83498893569606,14.336000000000002,1.407234229591503,49.031549591786884,44.0,3.571428571428571,0,regional/regional/regional
S2,38,4,0.2,4,CPU-OFF,1.6,1.6,92.39719938152366,3.5840000000000005,1.6922563989290047,105.41496624072947,64.0,40.17857142857142,0,central/central/central
S2,38,4,0.2,5,MQTT,0.4,0.4,70.02226406684152,0.8960000000000001,1.2824590488432512,68.5271630368666,64.0,1.3392857142857142,0,central/central/central
S2,39,4,0.2,1,BE-DL,4.0,4.0,76.17312145934153,8.96,1.3951121146399548,67.73957915495146,64.0,2.0,0,central/central/central
S2,39,4,0.2,2,YOLO,3.0,3.0,37.889155648934086,6.72,0.6939405796508074,34.4284595199534,26.0,8.035714285714285,0,edge/edge/edge
S2,39,4,0.2,3,VIDEO,6.4,6.4,60.650321296954665,14.336000000000002,1.11081174536547,48.01549484410153,44.0,3.571428571428571,0,regional/regional/regional
S2,39,4,0.2,4,CPU-OFF,1.6,1.6,53.324377673437716,3.5840000000000005,0.9766369537259655,105.96400048071592,64.0,40.17857142857142,0,central/central/central
S2,39,4,0.2,5,MQTT,0.4,0.4,123.51572488263636,0.8960000000000001,2.2621927634182484,67.81615835693701,64.0,1.3392857142857142,0,central/central/central
S2,40,5,0.2,1,BE-DL,4.0,4.0,72.08098426406565,8.96,1.3201645469609093,67.86674749177389,64.0,2.0,0,central/central/central
S2,40,5,0.2,2,YOLO,3.0,3.0,21.287726222096687,6.72,0.38988509564279644,34.699198757267006,26.0,8.035714285714285,0,edge/edge/edge
S2,40,5,0.2,3,VIDEO,6.4,6.4,21.136856123945673,14.336000000000002,0.387121907031972,48.69184845773995,44.0,3.571428571428571,0,regional/regional/regional
S2,40,5,0.2,4,CPU-OFF,1.6,1.6,78.68707889635125,3.5840000000000005,1.4411552911419643,106.1611434087062,64.0,40.17857142857142,0,central/central/central
S2,40,5,0.2,5,MQTT,0.4,0.4,142.56515451095248,0.8960000000000001,2.611083415951511,66.7107011173735,64.0,1.3392857142857142,0,central/central/central
S2,41,5,0.2,1,BE-DL,4.0,4.0,27.572563342646543,8.96,0.504992002612574,66.64055395191234,64.0,2.0,0,central/central/central
S2,41,5,0.2,2,YOLO,3.0,3.0,27.31677341531162,6.72,0.5003072054086377,36.98234882884602,26.0,8.035714285714285,0,edge/edge/edge
S2,41,5,0.2,3,VIDEO,6.4,6.4,22.298558732385608,14.336000000000002,0.40839851158215396,49.3630135672071,44.0,3.571428571428571,0,regional/regional/regional
S2,41,5,0.2,4,CPU-OFF,1.6,1.6,56.458688403997975,3.5840000000000005,1.034041912161135,107.27648339965944,64.0,40.17857142857142,0,central/central/central
S2,41,5,0.2,5,MQTT,0.4,0.4,50.37169362926388,0.8960000000000001,0.9225584913784594,68.3398392173888,64.0,1.3392857142857142,0,central/central/central
S2,42,5,0.2,1,BE-DL,4.0,4.0,40.148507763846744,8.96,0.7353206550155081,66.34130302372374,64.0,2.0,0,central/central/central
S2,42,5,0.2,2,YOLO,3.0,3.0,14.29434918691484,6.72,0.26180126715961244,34.33446085175698,26.0,8.035714285714285,0,edge/edge/edge
S2,42,5,0.2,3,VIDEO,6.4,6.4,13.318147672934511,14.336000000000002,0.24392211855191412,50.516631525841454,44.0,3.571428571428571,0,regional/regional/regional
S2,42,5,0.2,4,CPU-OFF,1.6,1.6,86.25988494618001,3.5840000000000005,1.5798513726406593,107.07206909912728,64.0,40.17857142857142,0,central/central/central
S2,42,5,0.2,5,MQTT,0.4,0.4,121.84060439608486,0.8960000000000001,2.231512901027195,66.68079848503668,64.0,1.3392857142857142,0,central/central/central
S2,43,5,0.2,1,BE-DL,4.0,4.0,71.89900200944592,8.96,1.3168315386345406,68.61678731915804,64.0,2.0,0,central/central/central
S2,43,5,0.2,2,YOLO,3.0,3.0,37.134483298378974,6.72,0.6801187417285527,35.138862147679774,26.0,8.035714285714285,0,edge/edge/edge
S2,43,5,0.2,3,VIDEO,6.4,6.4,33.6897263650284,14.336000000000002,0.6170279554034505,49.23055534933678,44.0,3.571428571428571,0,regional/regional/regional
S2,43,5,0.2,4,CPU-OFF,1.6,1.6,119.45550998099826,3.5840000000000005,2.187829853131836,107.30391858606735,64.0,40.17857142857142,0,central/central/central
S2,43,5,0.2,5,MQTT,0.4,0.4,86.93157825510619,0.8960000000000001,1.5921534478957178,68.19753996113747,64.0,1.3392857142857142,0,central/central/central
S2,44,5,0.2,1,BE-DL,4.0,4.0,76.50019765848893,8.96,1.401102521217746,68.3883298069554,64.0,2.0,0,central/central/central
S2,44,5,0.2,2,YOLO,3.0,3.0,21.231690907633205,6.72,0.38885880783210997,36.52600121356083,26.0,8.035714285714285,0,edge/edge/edge
S2,44,5,0.2,3,VIDEO,6.4,6.4,38.00926183904743,14.336000000000002,0.6961403267224805,48.97732596266611,44.0,3.571428571428571,0,regional/regional/regional
S2,44,5,0.2,4,CPU-OFF,1.6,1.6,131.93912178189947,3.5840000000000005,2.416467431902921,107.07339975311817,64.0,40.17857142857142,0,central/central/central
S2,44,5,0.2,5,MQTT,0.4,0.4,60.57365627582111,0.8960000000000001,1.1094076240992876,66.96801672405074,64.0,1.3392857142857142,0,central/central/central
S2,45,5,0.2,1,BE-DL,4.0,4.0,78.59484286065526,8.96,1.4394659864588877,69.15092896003502,64.0,2.0,0,central/central/central
S2,45,5,0.2,2,YOLO,3.0,3.0,37.928648281359585,6.72,0.6946638879369887,37.21495139940441,26.0,8.035714285714285,0,edge/edge/edge
S2,45,5,0.2,3,VIDEO,6.4,6.4,40.60426204816299,14.336000000000002,0.7436678030799082,48.08609148222467,44.0,3.571428571428571,0,regional/regional/regional
S2,45,5,0.2,4,CPU-OFF,1.6,1.6,125.18711768647727,3.5840000000000005,2.2928043532321842,106.44774078243918,64.0,40.17857142857142,0,central/central/central
S2,45,5,0.2,5,MQTT,0.4,0.4,99.44497459060092,0.8960000000000001,1.8213365309633869,67.93318660457524,64.0,1.3392857142857142,0,central/central/central
S2,46,5,0.2,1,BE-DL,4.0,4.0,125.62208439866012,8.96,2.3007707765322367,66.5627527658484,64.0,2.0,0,central/central/central
S2,46,5,0.2,2,YOLO,3.0,3.0,99.69507340136838,6.72,1.825917095263157,36.77668443818431,26.0,8.035714285714285,0,edge/edge/edge
S2,46,5,0.2,3,VIDEO,6.4,6.4,115.43054445275018,14.336000000000002,2.1141125357646553,48.0950480895051,44.0,3.571428571428571,0,regional/regional/regional
S2,46,5,0.2,4,CPU-OFF,1.6,1.6,73.4088074805343,3.5840000000000005,1.3444836534896392,106.72726082812908,64.0,40.17857142857142,0,central/central/central
S2,46,5,0.2,5,MQTT,0.4,0.4,61.81191038177911,0.8960000000000001,1.132086270728555,65.60902542198968,64.0,1.3392857142857142,0,central/central/central
S2,47,5,0.2,1,BE-DL,4.0,4.0,72.06216731570184,8.96,1.3198199142069933,68.31130435022888,64.0,2.0,0,central/central/central
S2,47,5,0.2,2,YOLO,3.0,3.0,108.51722746454732,6.72,1.9874950085081926,35.06091985149727,26.0,8.035714285714285,0,edge/edge/edge
S2,47,5,0.2,3,VIDEO,6.4,6.4,74.74942733387323,14.336000000000002,1.3690371306570188,49.20837886642752,44.0,3.571428571428571,0,regional/regional/regional
S2,47,5,0.2,4,CPU-OFF,1.6,1.6,63.3913565853794,3.5840000000000005,1.1610138568750805,105.18114194853808,64.0,40.17857142857142,0,central/central/central
S2,47,5,0.2,5,MQTT,0.4,0.4,26.26945579688229,0.8960000000000001,0.4811255640454632,67.14449622853498,64.0,1.3392857142857142,0,central/central/central
S2,48,6,0.2,1,BE-DL,4.0,4.0,105.58507389049366,8.96,1.9337925620969534,68.73880378201764,64.0,2.0,0,central/central/central
S2,48,6,0.2,2,YOLO,3.0,3.0,99.35773646263873,6.72,1.8197387630519912,37.33329399652201,26.0,8.035714285714285,0,edge/edge/edge
S2,48,6,0.2,3,VIDEO,6.4,6.4,50.209124322216766,14.336000000000002,0.9195810315424316,48.90386191145162,44.0,3.571428571428571,0,regional/regional/regional
S2,48,6,0.2,4,CPU-OFF,1.6,1.6,35.856069767161046,3.5840000000000005,0.656704574490129,107.23453084571698,64.0,40.17857142857142,0,central/central/central
S2,48,6,0.2,5,MQTT,0.4,0.4,39.6043726342976,0.8960000000000001,0.7253548101519707,65.66718493969582,64.0,1.3392857142857142,0,central/central/central
S2,49,6,0.2,1,BE-DL,4.0,4.0,118.97639196918408,8.96,2.1790547979704042,67.30847200543722,64.0,2.0,0,central/central/central
S2,49,6,0.2,2,YOLO,3.0,3.0,60.68436907050038,6.72,1.1114353309615455,34.362976377425355,26.0,8.035714285714285,0,edge/edge/edge
S2,49,6,0.2,3,VIDEO,6.4,6.4,90.37864635587333,14.336000000000002,1.6552865632943834,50.49442464115502,44.0,3.571428571428571,0,regional/regional/regional
S2,49,6,0.2,4,CPU-OFF,1.6,1.6,47.33477533308015,3.5840000000000005,0.8669372771626401,105.8793368530636,64.0,40.17857142857142,0,central/central/central
S2,49,6,0.2,5,MQTT,0.4,0.4,37.93401886154186,0.8960000000000001,0.6947622502113894,68.70769076718635,64.0,1.3392857142857142,0,central/central/central
S2,50,6,0.2,1,BE-DL,4.0,4.0,119.4578585872528,8.96,2.187872867898403,66.82701739292362,64.0,2.0,0,central/central/central
S2,50,6,0.2,2,YOLO,3.0,3.0,43.11789966520746,6.72,0.7897051220733967,36.335645328765835,26.0,8.035714285714285,0,edge/edge/edge
S2,50,6,0.2,3,VIDEO,6.4,6.4,38.39970511540012,14.336000000000002,0.7032913024798556,47.67708821383678,44.0,3.571428571428571,0,regional/regional/regional
S2,50,6,0.2,4,CPU-OFF,1.6,1.6,72.11671327430328,3.5840000000000005,1.320818924437789,106.01771546546749,64.0,40.17857142857142,0,central/central/central
S2,50,6,0.2,5,MQTT,0.4,0.4,42.60169312992482,0.8960000000000001,0.780250789925363,66.9969038725172,64.0,1.3392857142857142,0,central/central/central
S2,51,6,0.2,1,BE-DL,4.0,4.0,63.15636932410622,8.96,1.1567100608810663,67.06721713930519,64.0,2.0,0,central/central/central
S2,51,6,0.2,2,YOLO,3.0,3.0,33.3171673023281,6.72,0.6102045293466685,34.90598298279057,26.0,8.035714285714285,0,edge/edge/edge
S2,51,6,0.2,3,VIDEO,6.4,6.4,25.45130279977991,14.336000000000002,0.46614107691904594,50.827456692624345,44.0,3.571428571428571,0,regional/regional/regional
S2,51,6,0.2,4,CPU-OFF,1.6,1.6,35.33228451325886,3.5840000000000005,0.6471114379717741,106.27261038603817,64.0,40.17857142857142,0,central/central/central
S2,51,6,0.2,5,MQTT,0.4,0.4,63.80058618031522,0.8960000000000001,1.1685089044013777,65.87883697458535,64.0,1.3392857142857142,0,central/central/central
S2,52,6,0.2,1,BE-DL,4.0,4.0,68.00283815424818,8.96,1.2454732262682817,67.32977226962593,64.0,2.0,0,central/central/central
S2,52,6,0.2,2,YOLO,3.0,3.0,66.72881623856446,6.72,1.2221394915487998,36.270624771567654,26.0,8.035714285714285,0,edge/edge/edge
S2,52,6,0.2,3,VIDEO,6.4,6.4,26.032489560445743,14.336000000000002,0.47678552308508687,49.95820820293619,44.0,3.571428571428571,0,regional/regional/regional
S2,52,6,0.2,4,CPU-OFF,1.6,1.6,53.40923276854859,3.5840000000000005,0.9781910763470437,105.17094136069178,64.0,40.17857142857142,0,central/central/central
S2,52,6,0.2,5,MQTT,0.4,0.4,62.31505295924389,0.8960000000000001,1.141301336249888,68.24798762093211,64.0,1.3392857142857142,0,central/central/central
S2,53,6,0.2,1,BE-DL,4.0,4.0,59.45060330591474,8.96,1.0888388883867168,66.76302075516193,64.0,2.0,0,central/central/central
S2,53,6,0.2,2,YOLO,3.0,3.0,53.80107523465026,6.72,0.9853676782902978,34.92458319602891,26.0,8.035714285714285,0,edge/edge/edge
S2,53,6,0.2,3,VIDEO,6.4,6.4,64.80059307829788,14.336000000000002,1.1868240490530746,48.95524825475544,44.0,3.571428571428571,0,regional/regional/regional
S2,53,6,0.2,4,CPU-OFF,1.6,1.6,87.30752314440592,3.5840000000000005,1.59903888542868,104.2971258722074,64.0,40.17857142857142,0,central/central/central
S2,53,6,0.2,5,MQTT,0.4,0.4,101.41155485542575,0.8960000000000001,1.857354484531607,65.53084471583824,64.0,1.3392857142857142,0,central/central/central
S2,54,6,0.2,1,BE-DL,4.0,4.0,43.76492069300351,8.96,0.8015553240476834,66.26189254893977,64.0,2.0,0,central/central/central
S2,54,6,0.2,2,YOLO,3.0,3.0,60.27820216875875,6.72,1.1039963767171932,36.62617366058454,26.0,8.035714285714285,0,edge/edge/edge
S2,54,6,0.2,3,VIDEO,6.4,6.4,46.81779187835097,14.336000000000002,0.8574687157207137,48.321054476850456,44.0,3.571428571428571,0,regional/regional/regional
S2,54,6,0.2,4,CPU-OFF,1.6,1.6,64.97508203906277,3.5840000000000005,1.190019817565252,107.22200187309564,64.0,40.17857142857142,0,central/central/central
S2,54,6,0.2,5,MQTT,0.4,0.4,116.71189257977927,0.8960000000000001,2.1375804501791076,68.51214856288695,64.0,1.3392857142857142,0,central/central/central
S2,55,6,0.2,1,BE-DL,4.0,4.0,61.35137210262078,8.96,1.1236515037110033,66.08976763994787,64.0,2.0,0,central/central/central
S2,55,6,0.2,2,YOLO,3.0,3.0,50.899829647265136,6.72,0.9322313122209731,36.699610390660695,26.0,8.035714285714285,0,edge/edge/edge
S2,55,6,0.2,3,VIDEO,6.4,6.4,91.48910938742033,14.336000000000002,1.6756247140553173,49.5412900698178,44.0,3.571428571428571,0,regional/regional/regional
